action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,18700539,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1[C@@H]2[C@@H]3C[C@@H]([C@@H](O)[C@H]3O)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4279645,,CHEMBL4279645,7.85,0,http://www.openphacts.org/units/Nanomolar,3105723,=,1,1,=,,IC50,nM,,14.1,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,14.1
,,18700540,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)O[C@@H]1[C@@H]2C[C@H]([C@@H]1OC(C)=O)[C@H]1C(=O)N(CCCCN3CCN(c4cccc5sccc45)CC3)C(=O)[C@@H]21,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4290309,,CHEMBL4290309,7.35,0,http://www.openphacts.org/units/Nanomolar,3105724,=,1,1,=,,IC50,nM,,44.6,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,44.6
,,18700541,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4294797,,CHEMBL4294797,6.88,0,http://www.openphacts.org/units/Nanomolar,3105725,=,1,1,=,,IC50,nM,,131.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,131.0
,,18700542,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1c2cccc(F)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4286905,,CHEMBL4286905,7.42,0,http://www.openphacts.org/units/Nanomolar,3105726,=,1,1,=,,IC50,nM,,38.1,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,38.1
,,18700543,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccc(F)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4277751,,CHEMBL4277751,6.67,0,http://www.openphacts.org/units/Nanomolar,3105727,=,1,1,=,,IC50,nM,,213.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,213.0
,,18700544,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1c2cccc(Cl)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4288388,,CHEMBL4288388,7.52,0,http://www.openphacts.org/units/Nanomolar,3105728,=,1,1,=,,IC50,nM,,30.1,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,30.1
,,18700545,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccc(Cl)cc2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4283369,,CHEMBL4283369,6.26,0,http://www.openphacts.org/units/Nanomolar,3105729,=,1,1,=,,IC50,nM,,543.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,543.0
,,18700546,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4291215,,CHEMBL4291215,8.14,0,http://www.openphacts.org/units/Nanomolar,3105730,=,1,1,=,,IC50,nM,,7.2,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,7.2
,,18700547,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,CCC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4286717,,CHEMBL4286717,7.96,0,http://www.openphacts.org/units/Nanomolar,3105731,=,1,1,=,,IC50,nM,,10.9,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10.9
,,18700548,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4294617,,CHEMBL4294617,7.61,0,http://www.openphacts.org/units/Nanomolar,3105732,=,1,1,=,,IC50,nM,,24.4,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,24.4
,,18700549,[],CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,,,BAO_0000190,BAO_0000019,assay format,O=C1CC2(CCCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,,,CHEMBL4251643,Eur J Med Chem,2018.0,,CHEMBL4295055,,CHEMBL4295055,7.96,0,http://www.openphacts.org/units/Nanomolar,3105733,=,1,1,=,,IC50,nM,,11.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,11.0
,,18813982,[],CHEMBL4276601,Antagonist activity at dopamine D2 receptor long isoform (unknown origin) expressed in HEK293 cells assessed as inhibition of dopamine-induced calcium flux after 15 mins by calcium 4-dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,,,CHEMBL4270672,J Med Chem,2018.0,,CHEMBL4293999,,CHEMBL4293999,8.04,0,http://www.openphacts.org/units/Nanomolar,3126078,=,1,1,=,,IC50,nM,,9.02,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,9.02
,,18813983,[],CHEMBL4276601,Antagonist activity at dopamine D2 receptor long isoform (unknown origin) expressed in HEK293 cells assessed as inhibition of dopamine-induced calcium flux after 15 mins by calcium 4-dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,,,CHEMBL4270672,J Med Chem,2018.0,,CHEMBL62,SCH-23390,CHEMBL62,7.51,0,http://www.openphacts.org/units/Nanomolar,3126056,=,1,1,=,,IC50,nM,,31.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,31.0
,,18872068,[],CHEMBL4310164,Antagonist activity at human dopamine D2 receptor expressed in CHO cells co-expressing A2A receptor assessed as reduction in sumanirole-induced response after 90 mins by DMR analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CN(CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1)CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1,,,CHEMBL4308850,J Med Chem,2018.0,"{'bei': '4.72', 'le': None, 'lle': None, 'sei': None}",CHEMBL4515776,,CHEMBL4515776,7.82,0,http://www.openphacts.org/units/Nanomolar,3149217,=,1,1,=,,IC50,nM,,15.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,15.0
,,18872069,[],CHEMBL4310164,Antagonist activity at human dopamine D2 receptor expressed in CHO cells co-expressing A2A receptor assessed as reduction in sumanirole-induced response after 90 mins by DMR analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CN(CC(=O)NCCOCCOCCNC(C)=O)CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1,,,CHEMBL4308850,J Med Chem,2018.0,"{'bei': '5.93', 'le': None, 'lle': None, 'sei': None}",CHEMBL4542935,,CHEMBL4542935,6.55,0,http://www.openphacts.org/units/Nanomolar,3149219,=,1,1,=,,IC50,nM,,280.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,280.0
,,18985475,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL487182,TETRAHYDROPALMATINE,CHEMBL487182,6.35,0,http://www.openphacts.org/units/Nanomolar,3167114,=,1,1,=,,IC50,nM,,450.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,0.45
,,18985476,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(O)c3CN1CC2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL2314745,,CHEMBL2314745,5.51,0,http://www.openphacts.org/units/Nanomolar,3167115,=,1,1,=,,IC50,nM,,3110.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,3.11
,,18985477,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1OC(C)=O)CN1CCc3cc4c(cc3C1C2)OCO4,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL2314734,,CHEMBL2314734,6.38,0,http://www.openphacts.org/units/Nanomolar,3167116,=,1,1,=,,IC50,nM,,420.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,0.42
,,18985478,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(/C=C/C(=O)Oc2c(OC)ccc3c2CN2CCc4cc5c(cc4C2C3)OCO5)ccc1OC(C)=O,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL2314740,,CHEMBL2314740,5.10,0,http://www.openphacts.org/units/Nanomolar,3167117,=,1,1,=,,IC50,nM,,7960.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,7.96
,,18985479,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1OC)CN1CCc3cc(O)c(O)cc3C1C2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL2314747,,CHEMBL2314747,7.40,0,http://www.openphacts.org/units/Nanomolar,3167118,=,1,1,=,,IC50,nM,,40.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,0.04
,,18985480,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1O)CN1CCc3cc(O)c(O)cc3C1C2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4438471,,CHEMBL4438471,7.12,0,http://www.openphacts.org/units/Nanomolar,3167119,=,1,1,=,,IC50,nM,,76.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,0.076
,,18985481,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1O)CC1c3cc(OC)c(OC)cc3CCN1C2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4521450,,CHEMBL4521450,5.59,0,http://www.openphacts.org/units/Nanomolar,3167120,=,1,1,=,,IC50,nM,,2590.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,2.59
,,18985482,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)C1Cc3ccc(O)cc3CN1CC2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4561303,,CHEMBL4561303,5.82,0,http://www.openphacts.org/units/Nanomolar,3167121,=,1,1,=,,IC50,nM,,1530.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,1.53
,,18985483,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)C1Cc3c(cc(O)c(OC)c3OC)CN1CC2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4453330,,CHEMBL4453330,5.05,0,http://www.openphacts.org/units/Nanomolar,3167122,=,1,1,=,,IC50,nM,,8810.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,8.81
,,18985484,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1O)CC1c3cc4c(cc3CCN1C2)OCO4,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4551037,,CHEMBL4551037,5.31,0,http://www.openphacts.org/units/Nanomolar,3167123,=,1,1,=,,IC50,nM,,4940.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,4.94
,,18985485,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1cccc2c1CC1c3cc4c(cc3CCN1C2)OCO4,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4582377,,CHEMBL4582377,6.72,0,http://www.openphacts.org/units/Nanomolar,3167124,=,1,1,=,,IC50,nM,,190.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,0.19
,,18985486,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CN1CCc3cc4c(cc3C1C2)OCO4,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4476383,,CHEMBL4476383,6.30,0,http://www.openphacts.org/units/Nanomolar,3167125,=,1,1,=,,IC50,nM,,500.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,0.5
,,18985487,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(c(OC)c1O)CC1c3cc4c(cc3CCN1C2)OCO4,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4544045,,CHEMBL4544045,5.97,0,http://www.openphacts.org/units/Nanomolar,3167126,=,1,1,=,,IC50,nM,,1080.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,1.08
,,18985488,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(COc2cccc3c2CC2c4cc5c(cc4CCN2C3)OCO5)cc1,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4435291,,CHEMBL4435291,,0,http://www.openphacts.org/units/Nanomolar,3167127,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,18985489,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL2314741,,CHEMBL2314741,,0,http://www.openphacts.org/units/Nanomolar,3167128,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,18985490,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CN1CCc3cc4c(cc3[C@H]1C2)OCO4,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL2314742,,CHEMBL2314742,,0,http://www.openphacts.org/units/Nanomolar,3167129,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,18985491,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1O)C1Cc3cc(OC)c(OC)cc3CN1CC2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4528264,,CHEMBL4528264,5.45,0,http://www.openphacts.org/units/Nanomolar,3167130,=,1,1,=,,IC50,nM,,3580.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,3.58
,,18985492,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)C1Cc3c(cc(OC)c(O)c3OC)CN1CC2,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL4585730,,CHEMBL4585730,5.20,0,http://www.openphacts.org/units/Nanomolar,3167131,=,1,1,=,,IC50,nM,,6360.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,6.36
,,18985493,[],CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,,,CHEMBL4339211,Bioorg Med Chem,2019.0,,CHEMBL62,SCH-23390,CHEMBL62,5.69,0,http://www.openphacts.org/units/Nanomolar,3167132,=,1,1,=,,IC50,nM,,2050.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,2.05
,,19010059,[],CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@@H](C2)N(C)CC3,,,CHEMBL4342494,ACS Med Chem Lett,2020.0,"{'bei': '20.09', 'le': '0.45', 'lle': '3.30', 'sei': '34.65'}",CHEMBL4467483,,CHEMBL4467483,7.52,0,http://www.openphacts.org/units/Nanomolar,3172275,=,1,1,=,,IC50,nM,,30.2,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,7.52
,,19010060,[],CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1OC)-c1c(Br)ccc3c1[C@H](C2)N(C)CC3,,,CHEMBL4342494,ACS Med Chem Lett,2020.0,"{'bei': '17.37', 'le': '0.39', 'lle': '2.28', 'sei': '29.95'}",CHEMBL4564103,,CHEMBL4564103,6.50,0,http://www.openphacts.org/units/Nanomolar,3172276,=,1,1,=,,IC50,nM,,316.23,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,6.5
,,19010061,[],CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,,,CHEMBL4342494,ACS Med Chem Lett,2020.0,"{'bei': '19.64', 'le': '0.44', 'lle': '3.13', 'sei': '33.87'}",CHEMBL4579687,,CHEMBL4579687,7.35,0,http://www.openphacts.org/units/Nanomolar,3172277,=,1,1,=,,IC50,nM,,44.67,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,7.35
,,19010062,[],CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,,,CHEMBL4342494,ACS Med Chem Lett,2020.0,"{'bei': '15.26', 'le': '0.34', 'lle': '1.49', 'sei': '26.31'}",CHEMBL4513262,,CHEMBL4513262,5.71,0,http://www.openphacts.org/units/Nanomolar,3172278,=,1,1,=,,IC50,nM,,1949.84,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.71
